absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,percentageChangeSinceYesterday,quantity,setName,setUrl,url
0.7799999713897701,0.0,UNDEFINED,0.0,Acolyte_of_AfflictionTheros_Beyond_DeathfalseNM-M,0,0.8200000000000001,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Acolyte of Affliction.full.jpg,False,0.2,Miniature Market,Acolyte of Affliction,1950.0,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Acolyte_of_Affliction
0.340000033378601,-0.09999996423721301,ABUGames,0.16,Agonizing_RemorseTheros_Beyond_DeathfalseNM-M,0,0.93,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Agonizing Remorse.full.jpg,False,0.69,Card Kingdom,Agonizing Remorse,57.62712860107422,-9.708734512329102,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Agonizing_Remorse
0.7800000309944151,0.0,UNDEFINED,0.0,"Alirios,_EnrapturedTheros_Beyond_DeathfalseNM-M",0,0.79,"http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Alirios, Enraptured.full.jpg",False,0.2,Miniature Market,"Alirios, Enraptured",7800.0009765625,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,"/sets/Theros_Beyond_Death/Alirios,_Enraptured"
0.7300000190734861,0.0,ChannelFireball,0.08,Allure_of_the_UnknownTheros_Beyond_DeathfalseNM-M,0,0.81,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Allure of the Unknown.full.jpg,False,0.24,ABUGames,Allure of the Unknown,912.5,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Allure_of_the_Unknown
-0.009999990463256002,0.009999990463256002,ChannelFireball,0.1,Allure_of_the_Unknown_Extended_ArtTheros_Beyond_DeathfalseNM-M,0,1.03,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Allure of the Unknown Extended Art.full.jpg,False,0.99,ChannelFireball,Allure of the Unknown (Extended Art),-0.9615375399589531,0.9803912639617921,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Allure_of_the_Unknown_(Extended_Art)
0.6100000143051141,0.0,ABUGames,0.08,Alseid_of_Life's_BountyTheros_Beyond_DeathfalseNM-M,0,0.93,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Alseid of Life's Bounty.full.jpg,False,0.25,StrikeZone,Alseid of Life's Bounty,190.62501525878906,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Alseid_of_Life's_Bounty
0.0,0.0,UNDEFINED,0.0,Alseid_of_Life's_Bounty_PromoTheros_Beyond_DeathfalseNM-M,0,0.0,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Alseid of Life's Bounty Promo.full.jpg,False,999999.0,Unknown,Alseid of Life's Bounty (Promo),,,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Alseid_of_Life's_Bounty_(Promo)
0.7300000190734861,0.0,UNDEFINED,0.0,Altar_of_the_PantheonTheros_Beyond_DeathfalseNM-M,0,0.79,http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Altar of the Pantheon.full.jpg,False,0.15,Miniature Market,Altar of the Pantheon,1216.666748046875,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,/sets/Theros_Beyond_Death/Altar_of_the_Pantheon
0.6700000166893001,0.0,StrikeZone,0.1,"Anax,_Hardened_in_the_ForgeTheros_Beyond_DeathfalseNM-M",0,0.91,"http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Anax, Hardened in the Forge.full.jpg",False,0.25,Card Kingdom,"Anax, Hardened in the Forge",279.16668701171875,0.0,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,"/sets/Theros_Beyond_Death/Anax,_Hardened_in_the_Forge"
0.0,0.0,UNDEFINED,0.0,"Anax,_Hardened_in_the_Forge_PromoTheros_Beyond_DeathfalseNM-M",0,0.0,"http://s.mtgprice.com/sets/Theros_Beyond_Death/img/Anax, Hardened in the Forge Promo.full.jpg",False,999999.0,Unknown,"Anax, Hardened in the Forge (Promo)",,,0,Theros_Beyond_Death,/spoiler_lists/Theros_Beyond_Death,"/sets/Theros_Beyond_Death/Anax,_Hardened_in_the_Forge_(Promo)"
