absoluteChangeSinceOneWeekAgo,absoluteChangeSinceYesterday,bestVendorBuylist,bestVendorBuylistPrice,cardId,countForTrade,fair_price,fullImageUrl,isFoil,lowestPrice,lowestPriceVendor,name,percentageChangeSinceOneWeekAgo,quantity,setName,setUrl,url
-0.009999999776482001,0,UNDEFINED,0,Affectionate_IndrikGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Affectionate Indrik.full.jpg,False,999999,Unknown,Affectionate Indrik,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Affectionate_Indrik
-0.009999999776482001,0,UNDEFINED,0,Arboretum_ElementalGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Arboretum Elemental.full.jpg,False,999999,Unknown,Arboretum Elemental,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Arboretum_Elemental
-7.980000019073486,0,UNDEFINED,0,Arclight_PhoenixGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Arclight Phoenix.full.jpg,False,999999,Unknown,Arclight Phoenix,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Arclight_Phoenix
-0.009999999776482001,0,UNDEFINED,0,Artful_TakedownGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Artful Takedown.full.jpg,False,999999,Unknown,Artful Takedown,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Artful_Takedown
-14.989999771118164,0,UNDEFINED,0,Assassin's_TrophyGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Assassin's Trophy.full.jpg,False,999999,Unknown,Assassin's Trophy,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Assassin's_Trophy
0.0,0,UNDEFINED,0,AssembleGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Assemble.full.jpg,False,999999,Unknown,Assemble,,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Assemble
0.0,0,UNDEFINED,0,AssureGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Assure.full.jpg,False,999999,Unknown,Assure,,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Assure
-0.10000000149011601,0,UNDEFINED,0,Attendant_of_VraskaGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Attendant of Vraska.full.jpg,False,999999,Unknown,Attendant of Vraska,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Attendant_of_Vraska
-2.140000104904175,0,UNDEFINED,0,"Aurelia,_Exemplar_of_JusticeGuilds_of_RavnicafalseNM-M",0,0,"http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Aurelia, Exemplar of Justice.full.jpg",False,999999,Unknown,"Aurelia, Exemplar of Justice",-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,"/sets/Guilds_of_Ravnica/Aurelia,_Exemplar_of_Justice"
-0.009999999776482001,0,UNDEFINED,0,Barging_SergeantGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Barging Sergeant.full.jpg,False,999999,Unknown,Barging Sergeant,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Barging_Sergeant
-0.019999999552965,0,UNDEFINED,0,Barrier_of_BonesGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Barrier of Bones.full.jpg,False,999999,Unknown,Barrier of Bones,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Barrier_of_Bones
-0.009999999776482001,0,UNDEFINED,0,Bartizan_BatsGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Bartizan Bats.full.jpg,False,999999,Unknown,Bartizan Bats,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Bartizan_Bats
-0.10000000149011601,0,UNDEFINED,0,Beacon_BoltGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Beacon Bolt.full.jpg,False,999999,Unknown,Beacon Bolt,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Beacon_Bolt
-0.029999999329447004,0,UNDEFINED,0,Beamsplitter_MageGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Beamsplitter Mage.full.jpg,False,999999,Unknown,Beamsplitter Mage,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Beamsplitter_Mage
-1.850000023841858,0,UNDEFINED,0,Beast_WhispererGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Beast Whisperer.full.jpg,False,999999,Unknown,Beast Whisperer,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Beast_Whisperer
-0.009999999776482001,0,UNDEFINED,0,Blade_InstructorGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Blade Instructor.full.jpg,False,999999,Unknown,Blade Instructor,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Blade_Instructor
-0.050000000745058004,0,UNDEFINED,0,Blood_OperativeGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Blood Operative.full.jpg,False,999999,Unknown,Blood Operative,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Blood_Operative
-0.009999999776482001,0,UNDEFINED,0,Book_DevourerGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Book Devourer.full.jpg,False,999999,Unknown,Book Devourer,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Book_Devourer
-0.07999999821186,0,UNDEFINED,0,Boros_ChallengerGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Boros Challenger.full.jpg,False,999999,Unknown,Boros Challenger,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Boros_Challenger
-0.180000007152557,0,UNDEFINED,0,Boros_GuildgateGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Boros Guildgate.full.jpg,False,999999,Unknown,Boros Guildgate,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Boros_Guildgate
-0.07999999821186,0,UNDEFINED,0,Boros_LocketGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Boros Locket.full.jpg,False,999999,Unknown,Boros Locket,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Boros_Locket
-0.129999995231628,0,UNDEFINED,0,Bounty_AgentGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Bounty Agent.full.jpg,False,999999,Unknown,Bounty Agent,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Bounty_Agent
-0.03999999910593,0,UNDEFINED,0,Bounty_of_MightGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Bounty of Might.full.jpg,False,999999,Unknown,Bounty of Might,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Bounty_of_Might
-0.10999999940395301,0,UNDEFINED,0,Burglar_RatGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Burglar Rat.full.jpg,False,999999,Unknown,Burglar Rat,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Burglar_Rat
-0.829999983310699,0,UNDEFINED,0,CamaraderieGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Camaraderie.full.jpg,False,999999,Unknown,Camaraderie,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Camaraderie
-0.009999999776482001,0,UNDEFINED,0,Candlelight_VigilGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Candlelight Vigil.full.jpg,False,999999,Unknown,Candlelight Vigil,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Candlelight_Vigil
-0.009999999776482001,0,UNDEFINED,0,Capture_SphereGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Capture Sphere.full.jpg,False,999999,Unknown,Capture Sphere,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Capture_Sphere
-0.009999999776482001,0,UNDEFINED,0,Centaur_PeacemakerGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Centaur Peacemaker.full.jpg,False,999999,Unknown,Centaur Peacemaker,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Centaur_Peacemaker
-0.150000005960464,0,UNDEFINED,0,Chamber_SentryGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Chamber Sentry.full.jpg,False,999999,Unknown,Chamber Sentry,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Chamber_Sentry
-0.8399999737739561,0,UNDEFINED,0,Chance_for_GloryGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Chance for Glory.full.jpg,False,999999,Unknown,Chance for Glory,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Chance_for_Glory
-0.20000000298023202,0,UNDEFINED,0,Charnel_TrollGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Charnel Troll.full.jpg,False,999999,Unknown,Charnel Troll,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Charnel_Troll
-0.340000003576278,0,UNDEFINED,0,Chemister's_InsightGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Chemister's Insight.full.jpg,False,999999,Unknown,Chemister's Insight,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Chemister's_Insight
-0.8000000119209291,0,UNDEFINED,0,Child_of_NightGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Child of Night.full.jpg,False,999999,Unknown,Child of Night,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Child_of_Night
-5.25,0,UNDEFINED,0,Chromatic_LanternGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Chromatic Lantern.full.jpg,False,999999,Unknown,Chromatic Lantern,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Chromatic_Lantern
-0.990000009536743,0,UNDEFINED,0,Circuitous_RouteGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Circuitous Route.full.jpg,False,999999,Unknown,Circuitous Route,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Circuitous_Route
-0.009999999776482001,0,UNDEFINED,0,Citywatch_SphinxGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Citywatch Sphinx.full.jpg,False,999999,Unknown,Citywatch Sphinx,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Citywatch_Sphinx
-0.170000001788139,0,UNDEFINED,0,Citywide_BustGuilds_of_RavnicafalseNM-M,0,0,http://s.mtgprice.com/sets/Guilds_of_Ravnica/img/Citywide Bust.full.jpg,False,999999,Unknown,Citywide Bust,-100.0,0,Guilds_of_Ravnica,/spoiler_lists/Guilds_of_Ravnica,/sets/Guilds_of_Ravnica/Citywide_Bust
